id,followers,genres,name,popularity
5pRbkVno18soOQAFtkVRww,3.0,[],Lil Plaga,1
5vUGcUvROaGmqM9J8wApLU,3.0,[],Rivalry,11
5zHNwAd03abXWCirapv0vM,32.0,[],Ártemis,11
68reNeF4NaE89riKLwGArb,44.0,[],Tomás Canela,1
6FBjQiVLU10fXf8Ds3KDOb,1.0,[],7Malva,1
6I6s8D67C32sY5SIYcxXan,75.0,[],Poli Siufi,2
6nWjPer11Tuxa3cKfLrvHB,12.0,[],Chris Vngel,1
6wBf1lq7KI7GclUd6Sm4tB,17.0,[],Broken Musica,1
6yRDXPXBpo1C42cak3O3xx,18.0,[],PASI,1
6zUBSpxpy1cnD780uW7eTL,64.0,['latin classical'],Carlos López Buchardo,3
3Sf6lHqs0ejFpk1LBIhGMH,0.0,[],Sigrid Kehl,0
4l7wNNlDnHdISsZlUfadQg,2.0,[],Skitch Henderson Orchestra,1
5OOrjR2FDaQMT5rvrn0hxe,0.0,[],Fritz Fischer,2
4lzEP2S68VHQLPP7jE0NlG,4.0,[],Karel Sabina,0
3NfYRC8K0hTE1tWGu5AvMR,74.0,['poetry'],Sterling Brown,3
5P5NqUH2NaHRXGAbuuLKUw,29.0,['italian soprano'],Lina Bruna-Rasa,0
68uG9O89BwBEQbXQKLml0f,12.0,[],Benyahl,2
1hAnw9Y1YrEWQrftpYrXeX,20.0,[],Avon Long,1
5L0N9eLy5TLPfo4UTzGgUT,4.0,[],Alfred Planyavsky,1
0oqURRBdlO4BlSNDOlcsvO,94.0,[],Mezz Mezzrow And His Orchestra,2
4KK4eHHnKZoX3zWdXRtBsU,141.0,[],Henri Legay,7
44ur2kJdE77A79StLfBUHN,6.0,"['art song', 'austrian classical piano']",Paul Ulanowsky,3
68NWy4S3wDdfe9Q2eFFytF,1.0,[],Heinz Grah,11
4owHn7GMn2FDL5ORTFKux2,0.0,[],Willi Meerwald,5
46fa9XCYGjv73xRXO4Xoev,2.0,[],Bob Blumenhoven,3
74CT4GAmE50qmEsdl3s3os,1.0,[],Willy Meerwald,4
4Q5UnlQgFgvWTmK2xgD1r2,1.0,[],Elfi Mendelsohn,2
0xal72WaaFhXALztvXpf5n,1.0,[],Wiily Meerwald,1
4xjOwQM0OdsVZKh2k8RSIQ,0.0,[],Oskar Kelein,1
50TiWSGF8rTBg49dUGBByp,0.0,[],Willi Meerald,1
5PLH4VxzyVGnf3o3HTQL0c,164.0,[],Lillian Briggs,7
1GwCbsI3kosfhKYD31c7hZ,105.0,[],Arvell Shaw,10
1xctIs19lAHOT2FN0GyTHm,1.0,[],Fatty George Trio,4
7Le2YdeT1bRbrR0t0FC839,454.0,[],Joseph Lanner,17
2tASauXefdvrtHk9JdgFhf,40.0,[],Mezzrow - Ladnier Quintet,8
3nrONfmThqLYUvzukTaqKF,6.0,[],His Trio,7
2HBic4OlBg0x8zX36eQ7BB,5.0,[],Peter Heinz Kersten,4
5sOWddjEptmmxjPoHpkvsQ,4.0,[],Noble Sissle and His Orchestra,9
0UEl2uYh6h8ClweKLDqN7f,64.0,[],Ernst Waldbrunn,7
3X6HwtmX9lKeuW18b8B6jK,18.0,[],Horst Neumann,22
5trVnE5kuC1bW7h72BoR2E,8.0,[],Rudi Hofstetter,7
42dYIheYZEb7Yd1SK4jkLx,290.0,['vintage schlager'],Erni Bieler,8
26xNxAix1LHW1g9PD7ubKT,45.0,[],Kolner Kinderchor,14
0WJDXWrDiBlWKCCNziz3y9,58.0,[],Hans Carste,20
59TuwT3yyC365SY2tWtfJN,308.0,"['blaskapelle', 'polka']",Die Fidelen Inntaler,12
2qsiZCmE4sdptsfNeFBuw8,3204.0,"['narodna muzika', 'sevdah']",Bora Drljaca,19
4YRJJ3IzTgjzxpeEN4K0SE,0.0,[],Jubilation Brassband,12
48QEXJo3QS9ZXirBWrP8iJ,274.0,[],Leila Negra,18
3OdN7gprtq8DR6d6I6JX2Z,52.0,[],Bill Elgart,14
6DocKPXemJP1PkJpF45vpt,265.0,[],Waterloo,11
72Iirq67NwcvcvgjPpiabj,1691.0,"['austropop', 'vintage schlager']",Hans Moser,23
0s2ssiNRVz36nGW8sAv1wI,1375.0,['vintage schlager'],Paul Hörbiger,20
4W4RvLyP1A4VBMFRGlE2Mn,11.0,[],Kurt Graunke Symphony Orchestra,20
5TIBmj6quEEYzVB9smHFAy,619.0,['jazz trumpet'],Duško Gojković,28
2WyMSi625FrLBuYebIJjMu,625.0,['austrian choir'],Arnold Schoenberg Chor,33
662c1F7YJSx9ZU68qVU6Ou,257.0,[],Stemmeisen und Zündschnur,13
7eZq9rAksJe2LfpUQ3ng59,1451.0,"['croatian pop', 'croatian rock', 'yugoslav rock']",Tutti Frutti,28
4EXVZI73RObbQTd4vSmwyS,1053.0,[],Leo Aberer,24
361pK7YDT3pQopAH7M0jr3,1434.0,['austropop'],Marianne Mendt,16
5EJND2M0NylhN2FSInJFNu,6.0,[],Chicago Jazz Band,11
0J26pURcDFgrPbXu8YLQi8,7.0,[],Festival All Stars,10
3EYczbK5GQd1kfINZAU53A,1003.0,['austropop'],Ulli Baer,20
2yFyO5Fo9FGo2ddPKdk2m4,333.0,[],Lino Patruno,15
6GJwMlxVLRvYmAma3STQLt,79.0,[],Fritz Pauer Trio,13
6K1sWkR7FFGDXbcBJoVXpu,308.0,[],Hans Koller,16
16NkygvTZZKZcmWl7cGIzM,1758.0,"['slovenian folk', 'slovenian pop']",Ansambel Lojzeta Slaka,28
7ISKkHCVgfsteTZLG3FrbV,20.0,['austrian jazz'],Rudi Wilfer,16
3Lid0i0GcNkI3JcqOKVQ1h,107.0,[],Tauchen,23
2Pnn8Lmoquv3FsTz96meJo,14.0,[],Richard Österreicher,11
01Y0iEnkYUFrKBnAuOCv7Q,6371.0,['austropop'],Ambros,21
33efc063lJ6SDlp6hGCV1b,1869.0,['audiophile vocal'],Ian Shaw,26
2raahe5HKL8Fd4H03JP9es,5473.0,"['croatian pop', 'croatian rock', 'yugoslav rock']",Aerodrom,32
3XPrWkMPiwY0ZgyaF9ttf4,594.0,[],Safet Isovic,27
4wHkXW0YL5E1xFKyGKvpb5,3.0,[],Eva Oskera,14
6954hAhJVFELmb7rH5QjeX,2040.0,['german reggae'],Wally Warning,28
5Y9q3CBPhPwRBbuJj5TP62,362.0,[],Alen Slavica,25
10PYJnaYTzQwrr7ZlV9aMI,4.0,[],Beatrix Neundlinger,17
3uPn6mx1q2gmMsGtfebqbi,0.0,[],Erich Meixner,17
0fsmPQrj8CDPteLjH6jAF8,0.0,[],Alfred Winter,15
3zQ3WSC2TN1zYwj86rQdwE,12.0,[],Angela Berann,15
2iSAwEBz0JwGMw17XRSXiy,0.0,[],Herbert Tampier,15
65FPzJQHdaS0wwzEYgCSIg,14.0,[],Lena Rothstein,15
7ewnh2MTcg4essqHIIcCF0,1.0,[],Schurli Herrnstadt,15
090b34nCQAmpCcYD513ZoP,520.0,['kabarett'],Lukas Resetarits,21
0IS139XlxgrUtELabpXCXU,0.0,[],Tatjana Armand,15
0xEo4m46co9IGYyLQ5gRjp,5037.0,"['yugoslav new wave', 'yugoslav rock']",Oliver Mandic,31
1Nmpo6wjNmBFScp8x1W0Ju,19.0,[],Christer Modig,30
3xFLWu0BzO1O5ba9QduoVN,1114.0,['austropop'],Johann K.,19
66VRTkNitjm9sdfEGWbkYR,3156.0,['austropop'],Drahdiwaberl,22
6tABMXblSHdJq8tV4hMBK3,4310.0,"['narodna muzika', 'sevdah']",Milance Radosavljevic,29
1aU6ie4Y2CqztAGsLSYwY2,2.0,[],Zipflo Weinrich Quartet,14
1PscH7644ANKkFBSIJwkHt,5760.0,"['narodna muzika', 'sevdah']",Seki Turkovic,28
2hsfMVRNtSWtZWLVfgqQGD,37.0,[],Boris Granich,30
7mU7GZdZcudkj1cF5RFoUO,5771.0,"['croatian pop', 'yugoslav rock']",Boris Novković,34
49SoDlGDK5SmoU7EUmLF8J,7083.0,"['croatian pop', 'yugoslav rock']",Doris Dragović,37
40GGIb7qIrskWYK2JHpyZH,7954.0,"['sevdah', 'turbo folk']",Marta Savic,30
6g8YpfKcaGGCBZlUpIrLhB,849.0,[],Bayaman'Sissdem,32
31FAK36QTqQYOtoD0VsEcS,5.0,[],Das Oberkrainer Echo,16
1TQRWNQjkYhUnhZ5y6c22o,1430.0,"['narodna muzika', 'sevdah', 'yugoslav rock']",Nervozni Postar,30
7yFvfvcZ9L9joFdD2ALKJI,3336.0,"['narodna muzika', 'sevdah']",Ado Gegaj,29
2mCZFfl9SXeb219eBUv3Tb,3.0,[],Rudi Luksch,20
1tBwGmDKbqKt2jV4HbL102,0.0,[],Marika Sobotka,18
7dfj7RIEZ4np5RZdH3kvSK,367.0,[],Horst Chmela,19
2Jd9XOQzHPFvSFQ9B3divW,20740.0,"['croatian pop', 'yugoslav rock']",Gibonni,40
5qDF2llrbUP7mxxdBQs6D3,418.0,['austrian jazz'],Karl Ratzer,19
3Agtd9uqhZ8kVMME62fvCo,0.0,[],Herbert Rimpl,18
0whCzvi5KVZvWUGYTfjKG8,3.0,[],Elly Wright,18
6PwmECTvXteKtoBQOMo0WA,5903.0,"['narodna muzika', 'sevdah']",Jasmin Muharemovic,31
6bsc2dtiid9hfn1vCOROgG,3536.0,['austropop'],Wilfried,24
27EJnmD3j3yVZzEPYUyGup,949.0,['austropop'],Carl Peyer,23
2UTGvbzqjfXeZyoFQ2L8zo,16.0,[],Robert Steiner,20
6vm6yyoBoXVTtd8ygtkKQP,3034.0,['austropop'],Boris Bukowski,25
4IBe9m7y3V2rO1nblX5MR4,8877.0,"['narodna muzika', 'sevdah', 'turbo folk']",Osman Hadzic,37
3zuPMne7Hac8d8zjWx3EUx,6554.0,"['austropop', 'neue volksmusik', 'vienna indie']",Attwenger,24
3KT7tZk04I54Rvnznb3cDK,2863.0,['austropop'],Papermoon,22
0Xsv9BPJp7MEEsQb90zkjN,25.0,"['indie electropop', 'vapor soul']",Al-X,20
1ScnTX0lpnIRbC1NuXQ64k,1291.0,['austropop'],Sigi Maron,20
3R1JFatRKS23NVIaUqMnDl,1.0,[],Oscar Klein Quartett,19
3mk1O2zfasN4Wgw1szvZ8e,78.0,[],Die Tanzgeiger,22
0SRMVHC5eMaIclOnwK2pOy,7149.0,"['volksmusik', 'zillertal']",AlpenRebellen,32
3A9HsPK3BxJTgqw2eWi7aP,17883.0,"['croatian pop', 'eurovision', 'yugoslav rock']",Tony Cetinski,39
7bwQY5emHm1vMH17hb8hua,6487.0,['croatian rock'],Marko Perković Thompson,38
049W43Hw1Up2EXsZDgcmMt,13954.0,"['croatian pop', 'eurovision', 'yugoslav rock']",Nina Badric,38
4V8kdr5P3wbMWlmN49ZJ0I,2.0,[],Joe Hans Wirtl,21
0TAFEIDOzsXDTVzP58b4sP,2.0,[],Demo Boy,21
711l77zwLTPIiN43h3ZJtL,23557.0,"['narodna muzika', 'sevdah', 'turbo folk']",Dzej,37
0b5Zo59WiR7ioOjYZfu514,1721.0,"['blasmusik', 'zillertal']",Alpensound,32
2SlcrECcImhbvFUJcp5GlN,2828.0,"['discofox', 'schlager', 'volksmusik']",Oliver Haidt,33
5X2XAU0eSvRPWUl9hUb9mV,36035.0,['rap rock'],OPM,46
0B3ilHMMC8BGiRpqAotD10,6.0,[],The Wild Irish Lasses,23
5dEmNDjaVcNDfSiwkbghyM,6160.0,"['volksmusik', 'volkstumliche musik', 'zillertal']",Zillertaler Haderlumpen,33
4QjlsxGLNrgr4Qm6zcLafx,4251.0,[],Asim Bajric,37
7KC3KIKb9jMVliLiS74PMU,12.0,[],Reinhart Gabriel,31
0HLO9t6rVhQQ2og1fH8nsm,2.0,[],Lothar Steup-Trio,24
449YEDzs43jOpY3YI6IpFs,16.0,[],City Cops,24
7sD3G8QKANUDsaNahaPids,2831.0,['austropop'],Hansi Dujmic,25
6olZP51re1iNpGOYnwNdCo,2.0,[],Walter Heider,24
0Jcl1CIPsuhr1j3vl1OOnl,7872.0,"['serbian hip hop', 'turbo folk']",Albino,40
222oO9LQoimXbttVBYlKQY,47.0,[],Franz Zimmer,23
5JLw6ymW8NjsrKjLqze64A,10440.0,"['narodna muzika', 'sevdah', 'turbo folk']",Baja Mali Knindza,40
0cmBbO2sr4w0rRGt3rKvs6,113616.0,"['modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk']",Mad Caddies,51
1NJka0jpM6m6ql1ItG4oVC,25.0,[],Vera Bloom,25
65y8x3zuy7HQVHrb3tn3hM,7562.0,"['oberkrainer', 'volksmusik', 'zillertal']",Zellberg Buam,37
39q8IdEh1G6zNMqNQFVhzG,2217.0,"['blaskapelle', 'blasmusik', 'musikkorps']",Militärmusik Tirol,36
75TWu6cZrPyBeB9k2MLuma,11263.0,['austropop'],Ostbahn-Kurti & Die Chefpartie,35
02eUZzLCjVzLteitetsffB,6957.0,['austropop'],Gert Steinbäcker,34
3cgpfSS3cA0A6slNZksETs,4125.0,"['austropop', 'neue volksmusik']",Bluatschink,26
0fLubJall2M6nQ61eCphyj,26978.0,['turbo folk'],Natasa Bekvalac,41
05lGoXu9JR7S0vzqUhVCsQ,4588.0,"['hoerspiel', 'reading']",David Nathan,60
058bioyBUzSkKCfrqvODLu,16411.0,"['oberkrainer', 'volksmusik', 'zillertal']",Ursprung Buam,39
3ixpbCRBVOX0c8g6a6eIVg,6718.0,"['volksmusik', 'zillertal']",Die Edlseer,34
69kcnEE47Kd8pe8thqWik9,8413.0,['austrian pop'],Hannah,35
6sNHXRLCirFkzNYkAXg4Zq,6472.0,['turbo folk'],Jana,41
14gLKsLTpoAVHr7bbUg5HM,3945.0,[],Zeljko Joksimovic,44
6o9br0TgZMMQbDnAxLKoC0,5115.0,['turbo folk'],Emina,42
6wNpKnX7J4VMll0LKHGGlD,12454.0,"['croatian pop', 'yugoslav rock']",Miroslav Skoro,40
7jPdAP7ZJk1Yape5Yc9O0s,23209.0,['turbo folk'],Tropico Band,38
2fvI7o5v5e1U8iVvfRp9sH,9620.0,"['oktoberfest', 'volksmusik', 'zillertal']",Die Grubertaler,40
0tgeIciWi8X9H6taJYRu0o,45278.0,['german reggae'],Mono & Nikitaman,45
1fY5Qzt8HgQOEMQ6EvlRWp,5605.0,[],Marco Schelch,25
0ag5nMtlCbWXpXcILYaFAY,98.0,[],Oscar Klein,23
6wBWBLQgEwIsC9galiOb7l,5650.0,['austropop'],Holstuonarmusigbigbandclub,36
3N4ZBIXZfvF0VLgEclgJvX,8855.0,"['narodna muzika', 'sevdah', 'turbo folk']",Enes Begovic,35
1Y4TI8dYJBMjMSq6ojiMje,3713.0,"['blaskapelle', 'swiss folk', 'volksmusik', 'zillertal']",Die Fidelen Mölltaler,30
3QUpjXKcTee8KscFqpkSfv,836.0,[],Da Mouth of Madness,44
1bVvwhtHbD84F522mOiFBC,24107.0,['turbo folk'],Milan Stankovic,44
6zn86iqNCkQZqsBvEv6oBO,11063.0,"['kindermusik', 'kleine hoerspiel']",Ritter Rost,53
6ysvKUB9wvh3iY18obS8dT,2271.0,[],Medklang,48
76uZxKWThuSOXRQlHy5xP6,2656.0,[],Stoja,39
7If8DXZN7mlGdQkLE2FaMo,298886.0,"['heartland rock', 'new jersey hardcore', 'new jersey indie', 'new jersey punk', 'skate punk']",The Gaslight Anthem,58
6lyZLY4z9hbigu4C7VUwPe,2249.0,['turbo folk'],Elma Sinanovic,35
14rS2ly9OwEYY3sp6wghJO,7679.0,[],Kurt Tepperwein,38
3wkzxoNs0bQLmFYFdWOCxz,2539.0,['german show tunes'],Thomas Borchert,40
3fi2XZbBQ4Px2T9ar6Es0M,7299.0,['balkan hip hop'],Juice,39
0jSih5LPRyNa5x7VMNPqUF,22274.0,['oktoberfest'],Schürzenjäger,34
1JbDmDlop4Pm4IyJhc22jt,20390.0,"['croatian pop', 'yugoslav rock']",Petar Grašo,41
0mGILIJWpHmDQuHfxaIBqz,552.0,[],Rising Girl,27
4UaqOGuLu3UTJbt6pCNttA,41.0,[],Toby M,22
5GQTwRGlE59rEbXDfGXoYI,10713.0,"['blaskapelle', 'blasmusik']",Viera Blech,41
3Lv7ncqaGnKo3E1z81unqU,232.0,[],Digga Mindz,23
0O7NhieDairfQvi9jr66Cx,14480.0,['austrian pop'],NIHILS,42
0vr6IcFPFgjLKLUNPDlWmS,16010.0,"['cologne indie', 'german indie', 'german rock', 'liedermacher']",PeterLicht,40
5kPKxScleF9NjaqAAOkZd4,8681.0,['tropical house'],Max the Sax,46
05ndiewdJogtosuRWN8iwF,43766.0,"['classic hardstyle', 'hardstyle', 'rawstyle']",Adaro,54
0iUE4vZTKK9L3QH7bjOIhF,274.0,[],Die Obersteirer,36
7jy0nL3F5ehHJxXYMBImkk,100379.0,"['antideutsche', 'elektropunk', 'german indie', 'german pop', 'german rock']",Frittenbude,46
4XL2VdzL4Op5RMAWKxB3EY,4557.0,['austrian hip hop'],Skero,34
4uQ7lQs9bxenbl5WQTaUf5,15595.0,"['sevdah', 'turbo folk']",Jovan Perisic,40
5faZyVmlARwkZUKNPRDXYt,24619.0,"['sevdah', 'turbo folk']",Viki Miljkovic,40
3n8wZoStbkYCPJok3gmOm9,104.0,[],Backgroundmusic,34
3CcwEyQHdBIJguDIZ12CbS,3459.0,[],Ansa,32
1V4SBWwlIJPrn9og0Au5rY,24316.0,['turbo folk'],Mia Borisavljevic,40
2tDVKS41XWT3vvy4A3ZbcV,52653.0,"['german indie', 'german indie folk', 'german pop', 'german rock', 'german singer-songwriter', 'liedermacher']",Gisbert Zu Knyphausen,47
2CAmsUBJx7cg9HyxpYmlTM,3648.0,"['austropop', 'liedermacher']",Arik Brauer,26
2abRLEEF4vohaF8BJf23sj,640.0,['austropop'],Nickerbocker,37
1vLew3o8JIJ9XTCRkOCCbb,15260.0,"['german hip hop', 'german underground rap']",Sipo,49
5nBItoqtPDVkiyNhzjbUO1,45676.0,"['narodna muzika', 'turbo folk']",Jelena Karleusa,40
6w9qL3TcjDhq2x3Hsv2uSu,26670.0,['turbo folk'],Dženan Lončarević,41
1itLiqK37yVFnVcPLxTJCj,2631.0,[],Stefan Zweig,37
229yPx5ZNvL8LchbGZizm2,174.0,['kleine hoerspiel'],In einem Land vor unserer Zeit,39
2ZWyXGoioNtP9ckJNTSvRF,7506.0,"['croatian pop', 'sevdah']",Mate Bulic,36
5YL5sKtxi1J4bApusQ2uwI,38778.0,"['german hip hop', 'german pop']",Thomas D,38
3mkEZxRtYjtbhGeRv5eX6R,6044.0,"['austropop', 'vienna indie']",Ernst Molden,37
04M031J6AL6BMAl8mRYxHy,9625.0,['deep german hip hop'],Jeaw,51
3QedSyA176gQkxfgUV4wCa,17738.0,['croatian pop'],Jelena Rozga,40
31CO1Q5pWgISHGf1D7cdT1,68.0,[],Das Phantom Orchester,29
51B6QLbF89d2umYQTQ40UI,1907.0,['turbo folk'],Dj Sns,33
2cb7MYEbY8HggiBdYLiCq2,1241.0,['reading'],George Orwell,44
5gEY4Za7iwpKDmtC7YQ30k,4023.0,"['discofox', 'schlager', 'volksmusik']",Andreas Fulterer,34
4LrX3f6sIkAGgT15T2QT1G,2814.0,['hands up'],DJ E-Maxx,35
6nEJQdWXsHEg1O4D2TdCz7,894.0,['beatboxing'],fii,25
2EAu5vx9u4NPqBZp9x3Rld,1731.0,['austropop'],Maria Bill,21
3gw5mHQWGJspoWjwqRtcHD,16296.0,['uk alternative hip hop'],BVA,42
3Gp8VWTInvWvTiKu30ANd9,2487.0,[],Matze Knop,39
6JmEMwDNuSUI03atBjGLT2,7707.0,"['blaskapelle', 'blasmusik', 'brass ensemble']",da Blechhauf´n,36
2fzEsFUqdwRRWV2hnUA5J0,1154.0,[],Willi Resetarits,29
0CqVW8NVc62ieVTxtvLnT0,8671.0,"['austrian indie', 'austropop']",5/8erl In Ehr'n,30
185m2EJWTIm36MdqguiU8T,8881.0,"['german dance', 'slap house']",Freischwimmer,53
48NXfRwsQfLvSLVyaHGig0,2585.0,[],My Fearless Friend,33
0cuXND9aMsZhko0y3w8uxw,18540.0,[],Vincent Lee,52
1CWJEgYH1BX2H4BerYYyel,1.0,[],Thomas Pronai,9
4kCp7egBIcDpMGdlnsPv4I,2065.0,['electro swing'],Extra Medium,29
0WgPedtYuZvqHW8DlNktxB,2251.0,[],Flake,33
74HrRcLmhd6Wu516z76lZU,3125.0,[],Christopher von Deylen,38
0d11UzzOV1QCBaipv3cP6i,8597.0,"['austrian hip hop', 'austrian indie']",Kreiml & Samurai,35
65hCfqmUQa7VdR6rKzsTaN,10468.0,[],Toni der Assi,40
5yNlFmp5vESd61p6Ob3Qzo,18551.0,['german pop'],Lary,54
4nQwu32bRN69rsW9yFO4WB,63.0,[],Ante Gelo,35
3z4aXIXMPnlSsk9zJFqmEh,1944.0,['kindermusik'],Jonina,39
23cbttTfkMirAJIXx73TWm,711.0,['blasmusik'],Bradlberg Musig,21
1uCJyMTl9jebVT28WAQtur,1695.0,[],Simone,29
2lnekSabtgxkHRWSb13o64,14211.0,['tekk'],Klatschkind,40
4OPehkdT9NH9C9RRphdtRC,271.0,[],Kristina Ivanovic,29
5QYH2ibeFPBFaOowpecvMJ,582.0,['german show tunes'],Lukas Perman,23
1BSQPdLAixzy85f5AXzVkp,5879.0,"['blaskapelle', 'blasmusik']",Die Innsbrucker Böhmische,38
5l61fwQHdgaRSE6pazXvld,3514.0,"['blasmusik', 'oberkrainer', 'swiss folk', 'volksmusik', 'zillertal']",Alpenoberkrainer,34
4Jd9XCHzRXTB7ZPPVzJoUm,19014.0,['german hip hop'],Milano,49
3ARTpaBnC94FVM8X4zTZV0,9585.0,"['narodna muzika', 'sevdah', 'turbo folk']",Rade Lackovic,38
4C7xdu7M6QHh7HqmiyJoTu,26449.0,"['german indie', 'german rock']",Razz,47
13qDiWWIa4Gb6toRGszKKP,6525.0,[],Jona Selle,46
1HWqgnE1js4TDGa4rfwOSH,2164.0,[],Relax,34
3UFQuOHUbz2KJqcEafjt20,2270.0,[],High South,34
3MZS307A4x1ZFtD9MAeZhx,1737.0,[],Popwal,30
7hyGaB1rayAXp5J3gfjOJu,22.0,[],Christl Prager,24
4aPxTp3QINmhf9xJJeV2Fu,656.0,[],Neil Richards,50
7ISVMXRseDXG6dgN78y6Dz,3355.0,[],Flip Capella,49
3Sf5uoWCOfrlpJYunDGw2G,28197.0,['turbo folk'],Milica Pavlović,43
4CV49Qz3PyqrcAAgfEOH53,8741.0,['austropop'],Stefanie Werger,31
431KEVcAHxXyC94cgMy9MZ,27955.0,['turbo folk'],Rimski,50
415CxUpa6CcHgLB9o7C4jJ,22175.0,"['austropop', 'volkspop']",folkshilfe,42
6qndIEvgFHLSuVsWADtFnu,7467.0,['italian trance'],Emadj,35
0qDjS3REOxIaHm4gn0tyyS,29396.0,['turbo folk'],Miligram,43
4FL4X4J4kcvOG7d6V4r3PX,23326.0,"['classic schlager', 'partyschlager', 'schlager', 'volksmusik', 'zillertal']",Die jungen Zillertaler,42
7bZpsazP9325Jy6LLx2p7J,34865.0,"['raggatek', 'tekno']",Vandal,49
1q8H46YhdCtAO8tXHIWe2d,30300.0,"['german indie', 'german indie pop', 'munich indie']",KYTES,49
1udPbK2uKdBxyEfBpTl1mm,89.0,[],Die Flohtöne,51
1yyVo8VBUjIsROi57j7UIh,28517.0,['austrian hip hop'],Fiva,41
6yFIJP4fPDT3kZR09UybzP,54803.0,['turbo folk'],Gazda Paja,48
5hNRMsMMDlMIvEwu4UvjQO,74884.0,"['deep german hip hop', 'german hip hop', 'german underground rap']",Sinan-G,58
1HORQCHE3Q4m0tAKiRsIAB,101451.0,"['antideutsche', 'german alternative rap', 'indie deutschrap']",Antilopen Gang,54
3TqfPVt0HX8GCzNOOjDcum,164163.0,"['deep german hip hop', 'german hip hop']",Sun Diego,53
3ovjYwwSGHLzEkRswfpxmb,222208.0,['german pop'],Die Lochis,51
2b6Cbp1cgD0hwisrGbKsZJ,944.0,[],Freedo,57
245cfTGLRjFApGjsOe1hLL,20161.0,"['salzburg indie', 'vienna indie']",Steaming Satellites,39
5KmIMLx7aMUWKgeny53Tlf,36558.0,['turbo folk'],Sandra Afrika,45
4sOLJi96MhdlMv5Iz9YZT9,36740.0,"['south african alternative', 'south african pop', 'south african rock']",Sean Koch,52
7f48lH588r6zo8ehM8W6ZE,301.0,[],Whatever,34
0a1z8mu6ociKEdsvNcQqJs,22530.0,"['german underground rap', 'indie deutschrap', 'jazz boom bap']",Shacke One,45
3JE0uoggWwwYG6rSSJk0HN,102338.0,['german indie'],FIL BO RIVA,56
1R3V0zMaN332PUtQqhZLEk,507.0,[],Poptracker,32
2OUL2T3SNcApUdrOOXjY9g,684.0,['kleine hoerspiel'],Florian Lamp,54
01eNVgZ9dzR28mpouhde9h,6495.0,"['discofox', 'partyschlager']",Matty Valentino,47
3ygqQTBSK8J8EcverijxFD,13126.0,"['kleine hoerspiel', 'lesen']",Sabine Städing,55
3ufl0BckLId1MPMWvCppQM,16062.0,['cincinnati rap'],Prince Bopp,41
1UL8tocrKTx87gvOqekJQw,22.0,[],Mister Maniac,30
2tuopAJlzPXrCsuAmae4sc,17486.0,"['neue volksmusik', 'volkspop']",DeSchoWieda,40
2IP71LH7CbwddhsEXBI0fy,22328.0,['drum and bass'],1991,53
10bVenq0ZrV11WdgrQFkck,0.0,[],Sonja Ernestine Bos,0
1O8RK0WdRRAAD3BBkp3JU8,3.0,[],Kirschhofer,0
1QrIOJEMyCy328cnCDfn7r,37.0,[],The Unshaved Truth,0
1f0J2kW7dtieaZqv0bKZt2,16.0,[],Maximilian Nieberle,1
1jYEe24Sn7GXFHJac1wGrf,12.0,[],Liachtmess Musi,0
3BFzaLDnCxKNN8AWgMGACd,21.0,[],Juvavum 8,0
3DMQ0jRp2rPM9jJVzpLFlX,1.0,[],Claudia Brinker-V.d. Heyde,0
3pkMuZpFdaoiw3nvBQmx8D,13.0,[],KAT Reshade,0
426sNjZARY2mKdwAavufRB,25.0,[],Siklenda,0
4QJdxOIYgecxcvI6Jq8AUH,0.0,[],Michael Fischer,0
5BEHUgpnoJ2WOFfYQ8Y0Yd,1.0,[],Paleo,0
75cTUDPb3kBskUGrK0jWmC,5.0,[],Lara Pauser,0
0ip50vT809SjskC6Q8Ilyt,0.0,[],Herbert Miklin,0
0kds1KlLIVsldRqVWr49dB,0.0,[],Anónimo,0
0oBF7RX8zZJ5QTW8QiLIOR,0.0,[],Marsi,0
0rS2yvia48IsrnY0bbAbxr,5.0,[],Babeta Shahini,0
17DZ9qUwKK1WzmrBzEeLNw,0.0,[],Wolfgang Zimmerl,0
1CiyC42MGqOdmDc37sBzAr,1.0,[],Phoenix 21,0
1L4gywJ6rQVEKElpppxeui,15.0,[],Swer,1
1WyVS9fuyXfdOfkCiKjYBw,3.0,[],Emmanuel Feiner,0
1wdQHSM8WuAJMnUCowdyVk,0.0,[],Lisa Nevyjel,0
2aO8jaNHIZYKdQFIe2o0xR,1.0,[],bodies & words,0
1jMYBTEhSuKw4mJ8TWWAkO,2.0,[],Ernst Künzl,2
20cVjNtP3JogwyRJlm3LYe,17.0,['graz indie'],Eve & the Serpents,0
22pJz3hMvUM2pdHY8I5ECb,28.0,[],D2vid,0
26sCdj6TK8kXuPZcv4atTG,4.0,[],Stefan Welebny,0
2RrJMbMF5NKNPn7088VWNg,0.0,[],OCrime,0
2URt66QKPs92oVJEHBpCS1,0.0,[],IMAMU,0
2XnR3Cp24aZM3euE01wPCc,9.0,[],AstroKants,0
2f77Lls6ntdWbnpmBqFsHo,0.0,[],Robert Slivovsky,0
2oBCBa4SrtubHButqKnXv6,0.0,[],Rost,0
2soFXeA4LBJVFNId1Xi8uq,30.0,[],Alex H,0
2ugUXea5qwmUW9zciED77R,4.0,[],Jutta Keeß,0
